gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
FBXL18,482.9648158198692,-0.08335120654674218,0.15640372906487468,-0.5329233966804523,0.5940866085666847,0.7038396965207657
ACTB,4627.282328107578,-0.7868825688657434,0.29772711788936473,-2.6429657279594823,0.008218335347510153,0.029977869410247465
FSCN1,650.1231388968242,-0.644682844963575,0.27517034318911937,-2.342850023341711,0.019137074009188623,0.054719480286249726
RNF216,1756.4479228026619,0.4898129657006485,0.15590990696006057,3.1416410621431763,0.0016800385752002126,0.00976973818298428
OCM,33.193156203442946,-0.6137890622448892,0.2627958457711565,-2.3356117386245847,0.019511486232701727,0.05548315358194986
CCZ1,370.67379671143163,-0.1604121519742769,0.19234303427798174,-0.8339899210617784,0.40428666345820086,0.531253493926427
PMS2,213.88386037548688,-0.9113720834687544,0.23134462621843255,-3.939456465300599,8.166641913744707e-05,0.0009524897265071787
AIMP2,163.22272269049307,-0.2699266755293139,0.1414462495354233,-1.9083339177665108,0.056348071867725266,0.11976240707980258
EIF2AK1,458.7096605934187,0.1008458040488641,0.08771369712140326,1.1497155787343556,0.25026103574139724,0.3698169722735234
USP42,630.3183119862664,0.28401982732306563,0.12176397752692168,2.332543935338098,0.01967209441678321,0.05579735343690381
CYTH3,1106.2117889731828,0.1041366813507808,0.12726564373064178,0.8182623235787537,0.4132074146782796,0.5393632500038682
FAM220A,110.26747413793173,-0.6597493456920711,0.7358873505653504,-0.8965357879643049,0.3699666753409737,0.4969169760778173
RAC1,1202.7192261966984,-0.30072046271378705,0.16014776330555955,-1.8777687337413316,0.06041280924305344,0.12609359776773157
DAGLB,495.6308940821409,-0.24841769248545617,0.18092611129718572,-1.3730339457603777,0.16974179396751266,0.27583279733757476
GRID2IP,105.90372487177132,-0.22273501523089392,0.2052720610967279,-1.0850722404250481,0.2778896610002225,0.4004807480984634
ZDHHC4,96.57184073116017,-0.15781101783995966,0.1117794326064018,-1.411807290126838,0.15800671134419964,0.2611899682467532
C7orf26,245.02541207615033,-0.05042583024756417,0.12238010605188705,-0.41204270754745453,0.6803081205564203,0.7732061041958089
ZNF853,50.24066635648807,-0.15699913966405,0.1822916342927315,-0.8612525762533579,0.3890989486979962,0.5159965023208753
ZNF316,349.7383930540964,-0.6845560528853438,0.3149568904484283,-2.1734912733951903,0.029743361907189382,0.07466275064943793
ZNF12,246.85682519352406,0.33814201865381094,0.1199516361889219,2.8189862964540366,0.004817557479277884,0.020396171882459454
RSPH10B2,27.108358273106433,-0.3522843538041406,0.25676702182573025,-1.3719999994517935,0.17006343798378654,0.27623142199274225
CCZ1B,377.12316268512944,-0.10961229028039371,0.16580947931666848,-0.6610737258938766,0.5085650340153736,0.628444489228935
C1GALT1,870.4188144509009,0.6273946712354793,0.23806940476298924,2.6353435539526138,0.008405216223775207,0.030373661766983202
COL28A1,327.3211299593897,0.23142862504453401,0.25534818180944885,0.9063257212351542,0.3647634752590072,0.4920140094775206
MIOS,480.8562882668452,0.42019548383734795,0.2131702245791891,1.9711734350650483,0.04870404136274574,0.10711780803591883
RPA3,118.80255870470302,-0.8312956563763069,0.25249983398760856,-3.292262189832183,0.0009938491027586017,0.006665881331477295
UMAD1,767.3610728864979,-9.781753832560703,0.938905598540354,-10.418250618345084,2.046833192733281e-25,2.2789125870478086e-22
GLCCI1,2065.3425459417426,0.2686660906405416,0.16258989305209984,1.652415692003998,0.09844983879526176,0.18266414135657208
ICA1,1061.1868993902096,-0.01921963572302465,0.3638582828167424,-0.05282176229228411,0.9578739219021124,0.9741615476118026
AC007128.1,38.31115381565929,-0.6606990538004641,0.3892008964999942,-1.6975784478966995,0.08958735338344224,0.1703477867672022
NXPH1,3205.8858144840956,0.5786038941201326,0.3916563776561397,1.4773253472413161,0.13958844664308337,0.23802726883425515
NDUFA4,735.1367851698229,-0.8136474297768324,0.30993815751078563,-2.625192833020303,0.008659990683110656,0.03101038101842626
PHF14,3551.1099611808245,0.4100845159018535,0.13751829774891522,2.9820360098595557,0.002863383171480543,0.014183644087614434
THSD7A,2805.024900167996,0.453195565089123,0.23333978683873471,1.942212990030434,0.05211132116657556,0.11291306325823572
TMEM106B,973.0470557337006,0.022393331377885035,0.09712270968736254,0.23056740745773097,0.8176508904747615,0.8778133057952602
VWDE,72.11607791169695,-0.004239542757791152,0.3685494584400778,-0.011503321089482635,0.9908218801231112,0.9939808631065922
AC005281.1,23.355604279406414,-8.117998348099059,1.488737363296161,-5.452941901132437,4.9543259625922906e-08,1.8434168118910235e-06
SCIN,548.1769211549492,0.20616670863688769,0.6391751298979451,0.32255120544162225,0.747035152386043,0.8250104376343345
ARL4A,168.42781824195131,-0.3322011848879985,0.36108811794382634,-0.9200003223027081,0.3575725908022035,0.4844164806506077
ETV1,730.3266015186878,0.05324151216500962,0.2645303720190351,0.20126805008680995,0.8404889836883028,0.8942104046938527
DGKB,5963.039169442346,0.1655162372402276,0.3865270693993487,0.4282138311747086,0.668495447384405,0.7646438363712564
AGMO,388.03819712515997,1.219514806011592,0.4150729259250746,2.938073600665846,0.0033025860966124448,0.015703086639577514
MEOX2,47.80984116292321,0.5165363742140325,0.2973512042004382,1.737125550249483,0.08236501236971104,0.15982363205972117
ISPD,1164.9691737174678,0.3130026552122844,0.21570022473142417,1.4511002740123005,0.14675194024628196,0.24736084582795914
ISPD-AS1,37.93974396866963,-1.5694513737519107,0.30927330955580745,-5.074642153912437,3.882259090625591e-07,1.1306200820465756e-05
ANKMY2,543.5501315258538,0.3848042439988961,0.1283287326546196,2.9985821260664016,0.0027123904305749098,0.013679142540815764
BZW2,463.1829287189404,0.35188776972286023,0.22351775407861618,1.5743168643287881,0.11541421286273136,0.20672012337274764
TSPAN13,396.36878502848356,-0.643771782025378,0.39854467149210954,-1.6153064589100234,0.10624434562822874,0.19379718445154162
AHR,166.28562004296728,-1.7011589028614182,0.36854237547308405,-4.615911265774266,3.913741557902639e-06,7.911661356017151e-05
AC019117.1,49.46384698153045,0.0629380897152562,0.2824442837799901,0.22283364659729427,0.8236649801226272,0.8820299045055153
SNX13,1757.6734102278665,0.5722023017479164,0.2604784668429398,2.19673552552402,0.028039340113724498,0.0717795204821451
HDAC9,5400.504135146921,0.4023440221036481,0.19989302377845705,2.012796717456078,0.04413601939873123,0.0998163663714431
TWIST1,41.390629550260584,-0.2737767248290002,0.4092798780752789,-0.6689230023144319,0.5035445961445761,0.6240521007446352
AC007091.1,124.5294357751417,-0.10201162878099565,0.4147343657752446,-0.24596859387408088,0.8057065441958304,0.8686626831054338
TWISTNB,121.57391435971724,-0.11248107751685772,0.117308325566155,-0.9588499108993335,0.33763436128864555,0.46377980598940394
TMEM196,282.0385153166266,0.7609898532871837,0.3998491137607265,1.9031925471330848,0.057015425294091204,0.12091447116581336
MACC1,71.3656650540908,-0.8141098714464814,0.2540625938336729,-3.2043673142196383,0.0013535966540209885,0.008364531392643195
ITGB8,2019.7619767216604,0.626952361854712,0.31491354972219365,1.9908713436045822,0.0464950333838119,0.10345412962295057
ABCB5,64.58691190524843,-1.9599685597794116,0.3824641638999591,-5.124580927514242,2.9820024908225697e-07,8.917666126480552e-06
LINC01162,43.6621321211517,-0.985176221915588,0.3149491962700156,-3.1280480584905703,0.0017597140562426476,0.010107183035736541
SP4,670.735797264368,0.5589472768350983,0.19791700336834814,2.8241498573764674,0.00474062140320588,0.020157389597532875
DNAH11,245.5176461296642,-0.7174114193331942,0.31748798340822987,-2.2596490476010804,0.023843040939048567,0.06383725019455956
