gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CCNT1,705.0065170945958,0.005840494734237663,0.1212792962345749,0.048157393022310646,0.9615908062068903,0.9879259072305098
ADCY6,441.5993145891643,-0.15670334973503194,0.19283526207331064,-0.8126280849788647,0.4164313242705534,0.7631739242471707
CACNB3,118.71223898537836,1.2934692693984204,0.3940299891447082,3.2826670685803854,0.0010283003248205422,0.07125592126503623
DDX23,330.71524869499507,-0.04923872086970583,0.17387035882394491,-0.2831921507654058,0.7770295449674601,0.9373103391767268
RND1,199.3047380473901,0.3772452837731176,0.4459443999506975,0.8459469023825054,0.39758236591146046,0.7498409636294545
CCDC65,256.02692169481327,0.18857769643608668,0.35858146424784737,0.5258991756075377,0.5989582617518214,0.865639452539602
WNT10B,56.08860903103076,1.246110961086658,0.709899611805837,1.7553340505664043,0.07920218541195596,0.40166223099945314
DDN,50.03712655033211,1.0175959458067951,0.7793043512354747,1.3057747517943967,0.19162916857099066,0.5637530362217577
PRKAG1,800.4849764594435,-0.15871629478633267,0.10739897468795792,-1.477819460078409,0.13945610821883936,0.49879704676080633
KMT2D,906.9221689665632,-0.017641904708277027,0.10668008577067244,-0.1653720521579013,0.8686511499336488,0.9675295954910379
RHEBL1,39.76915767903253,1.0112489778594693,0.3518925491959072,2.8737436475146345,0.004056380633775395,0.13722190180374133
LMBR1L,758.1912563516914,0.18234815485404704,0.10265418262614318,1.7763343897846013,0.0756778181750128,0.3964582472301599
TUBA1B,1735.1590627634178,0.42041014299779916,0.21215730891149415,1.9815963218744543,0.047524439177089095,0.3349574733752912
TUBA1A,1720.8459323606303,0.2179755624551717,0.37258886864950586,0.5850297225605556,0.5585277315274757,0.845101971616986
TUBA1C,638.6485022875665,-0.17769451302810954,0.3962918565604865,-0.4483930469083152,0.6538695589564769,0.889314632241203
SPATS2,2230.513417332316,0.49314036573159054,0.1676914859488892,2.9407597108531505,0.003274084069678735,0.12370006575888842
KCNH3,339.9738686685903,1.1543238238630238,0.5848752122350437,1.973624116248469,0.048424499459231725,0.33564029796328904
MCRS1,273.4876269765258,-0.14507794655303835,0.13743646386853176,-1.0556001112762639,0.2911509500583219,0.6690886422478958
PRPF40B,1936.9981089216817,0.08944609199217596,0.18104895558392387,0.49404367842770514,0.6212753326490056,0.8755545019565334
FMNL3,2428.4947482268403,-0.4689436649349553,0.23038496568755343,-2.035478589218941,0.04180274075918768,0.3183255005262078
TMBIM6,3439.987398715879,0.008731349192371465,0.2400507419810401,0.036372931490714126,0.9709849974338494,0.9905799479967153
NCKAP5L,811.186337737422,-0.037131684753288915,0.1462509477734966,-0.25389021622475855,0.7995803735172547,0.9462228340411496
BCDIN3D,208.83962089621622,-0.3313201606734255,0.1368154298397669,-2.4216578573151817,0.015449889167689693,0.22549090993376658
FAIM2,1691.8855735817156,0.4567033776908491,0.2984828993869766,1.530082221222138,0.1259963783524229,0.4793911192005002
RACGAP1,268.819795262619,0.2773212702643765,0.21416930975852333,1.2948693282761066,0.19536531084940034,0.5678291290114426
ASIC1,443.7633140358401,-0.4377695121754163,0.1933826718007378,-2.2637473569839575,0.023589657991690337,0.26274377019914524
SMARCD1,405.72187326626363,-0.2724674346082084,0.10682917458574451,-2.55049648810604,0.010756960781560168,0.19774351592939735
GPD1,33.201536756524376,0.07054889046584191,0.745073266957257,0.09468718526696131,0.9245632969176792,0.9805684607998169
CERS5,1434.839873558762,0.2042261443988344,0.12249719302969403,1.6671904012472254,0.0954765507793245,0.43146265015384383
LIMA1,1163.6000078887148,-0.009923597343707942,0.27400892983133757,-0.03621632824089447,0.9711098664768282,0.9906369442239464
FAM186A,74.83614410553449,-0.516309704765186,0.2942402453904363,-1.7547215680169073,0.0793069449725863,0.4017771563550348
LARP4,2092.0241026475405,0.27251083626245604,0.1767887021961633,1.541449384927778,0.12320745260996831,0.4758496691320319
DIP2B,15511.94680573172,0.24403681807162247,0.40849660154090284,0.5974023214662827,0.5502388041942539,0.8423034385757888
ATF1,1306.7314524892367,0.319474664482445,0.1098268679931846,2.9088935186813325,0.003627103749896617,0.13150082963955992
TMPRSS12,25.670205527767944,0.18795692669040212,0.34683748694996636,0.5419164126209811,0.5878760897154995,0.8603605525020822
METTL7A,2717.2836474187634,-0.23209470601029822,0.6030878481349556,-0.3848439439263272,0.7003530393023536,0.9092013735742647
SLC11A2,2372.3920281563687,-0.024190790030158452,0.16125013968238583,-0.15002027333313955,0.8807486204620518,0.9705582375296234
LETMD1,1026.8695984642177,-0.36119395977606783,0.2056236285436479,-1.7565780855744255,0.07898975098969692,0.4012936500209054
CSRNP2,551.0012368540955,0.3514658814027714,0.2627831418975129,1.3374749950278215,0.18106763903557999,0.5522813030877037
TFCP2,3583.21032669934,0.013003639850872606,0.17738045284416265,0.07330931702095121,0.9415599777410049,0.9837796133113925
DAZAP2,791.3922212907073,0.021018085471779545,0.19332749632545193,0.10871751753510127,0.9134265472289766,0.9785082260906344
SMAGP,44.89637079959723,0.06346896918005271,0.4351674215579591,0.14584954212065113,0.8840401650726891,0.9707942978391155
BIN2,462.413126770849,-0.9960038537106929,0.6289897851365509,-1.5834976612449516,0.11330807930556767,0.46110093384071293
GALNT6,522.4794735690787,0.017146567387547572,0.6842873017649099,0.02505755600509207,0.9800090549434441,0.9941348125360719
SLC4A8,2405.1656962077764,0.22822882997511854,0.6307121738233503,0.3618589262224084,0.717457454953851,0.9172338985549812
SCN8A,3282.2419501733584,1.1101605295450323,0.5411186765766486,2.0516026845873983,0.04020829108523276,0.31454884277986533
ACVR1B,860.6547821901819,0.6288218354379144,0.22771422003349118,2.7614517676824493,0.0057545015599166065,0.15471419268861933
GRASP,118.61241075101773,0.8263320882577362,0.43539163793303975,1.8979052794413576,0.05770856078317691,0.35747073955571984
NR4A1,221.137127781763,0.10681599534274028,0.4348289589146815,0.24565060158217022,0.8059527147505179,0.9480070668530973
ATG101,80.50583016933251,0.10419085950319258,0.2764173352082168,0.3769331595093656,0.7062232781251698,0.9122398388391032
KRT86,8.086549118629963,0.2912858812076976,0.4693331629428317,0.6206377563035715,0.5348379916752567,0.835649441650486
KRT8,57.87556200346811,-0.8492735520747857,0.5641062135010612,-1.505520647971356,0.13219027241220158,0.4896577243743818
EIF4B,1074.3357258956885,0.09150763365757084,0.08280341829798252,1.1051190341957222,0.2691080139157248,0.6490851186586356
TNS2,976.645658834575,-0.5206951588357591,0.3826081072472933,-1.3609098944137512,0.1735421663085922,0.5428306283653836
SPRYD3,208.52222158999325,0.43188817798160883,0.20586468912880945,2.0979225714196015,0.035911985755672234,0.30204357322447933
IGFBP6,17.17393402380447,1.099786767502775,0.40326360394648353,2.7272155402567053,0.006387130229120612,0.16078444192424077
CSAD,1816.0376860200672,-0.18441220345543918,0.14601726525806472,-1.2629479337906846,0.20660789186892536,0.581466698014386
ZNF740,207.9176552170132,-0.19112961856095717,0.1086605620732987,-1.758960334035707,0.0785842461144233,0.4010141308763327
RARG,257.0240494866598,-0.6194397032978766,0.3986181514272966,-1.5539676281170434,0.12019213857188492,0.4728903250314922
MFSD5,117.91878878530913,0.0010329633318684097,0.5178753954506234,0.001994617510201635,0.9984085265391824,0.9995268363917297
ESPL1,20.07272367633252,-0.6291766102492078,0.5503136500694414,-1.1433054771034936,0.2529117817586184,0.6334310256143565
PFDN5,791.7346190368629,-0.12416831867636717,0.43952390559605536,-0.2825064054433574,0.7775552357008064,0.9375460249396554
C12orf10,114.7820967495546,0.08579550838684864,0.22482873516660914,0.3816038386875679,0.7027552364797001,0.9103543201424753
