,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
GCC2-AS1,177.0380112106193,0.10970681756733963,0.1461921172688931,0.7504290902740974,0.4529963160543167,0.6486613255411733
LIMS1,2519.7015282911416,0.45448760577649516,0.2483643407770162,1.8299229444718812,0.06726146195934223,0.2252527534473668
RANBP2,1580.3201947954692,0.1470779806546054,0.0948433576077859,1.550746244801138,0.12096250738277166,0.30397716489676724
CCDC138,932.0081278675902,0.3063325542513513,0.19554242288987636,1.5665784934242561,0.11721324809271629,0.2995840637284082
SH3RF3,4529.583570523532,0.3797198041369842,0.2456222549484481,1.5459503220369053,0.12211656594736105,0.3057801033367599
SEPT10,588.3745396353531,0.3118777633174543,0.2061619901793246,1.5127801349132088,0.13033551639965676,0.3178026051833949
RGPD5,19.960521412343404,0.20495248573970426,0.3213640708299831,0.637757933580988,0.5236312668239429,0.7062093697362793
NPHP1,545.4664462360547,0.1499870066524447,0.1572702450949999,0.9536896605066284,0.3402407554140421,0.5521353440636508
LINC01106,292.7754694832312,-1.2736406332586505,0.5518025801507322,-2.3081454836813893,0.020991046134857874,0.11880169562004678
RGPD6,13.163321232304563,-1.4537140666689536,0.5544646436402938,-2.6218336612497217,0.00874581052695947,0.07107921319737596
ACOXL,109.74609568103367,-1.1549041948386978,0.3026824432233454,-3.8155638712963245,0.00013587230369462545,0.005121395113739606
BCL2L11,179.99327524030517,0.24895012763612356,0.210230501811163,1.1841770128092068,0.23634299960010074,0.4495175527216633
MIR4435-2HG,803.2714815623622,-0.3879327558429443,0.27979490279189134,-1.3864897179041349,0.16559741778479864,0.3636560499191588
ANAPC1,754.5483158947317,0.02874413202046063,0.08823108268188516,0.32578237902958573,0.744589011547768,0.8560112274140107
MERTK,3296.192904740093,0.1423373656025113,0.43998983810977843,0.3235014840660885,0.7463154837815908,0.8572470686655619
TMEM87B,601.4136725518032,0.35084673982986736,0.16215005279825967,2.1637164698698936,0.030486116202705933,0.14829172420282355
FBLN7,170.1599354022064,-0.23867432536617053,0.36150737889784496,-0.6602197888569664,0.5091127949959762,0.6938664680201608
ZC3H8,895.2674288800748,-0.019801122252076184,0.10155529066641393,-0.19497873643155011,0.8454095940121633,0.9138763937332985
ZC3H6,1516.9882660817696,0.4013085186025492,0.19205915857913985,2.089504721209044,0.036662313404589204,0.1647982373347901
RGPD8,229.9970407208409,0.04990375722359656,0.14407703050278714,0.34636858525919706,0.7290657309672612,0.8463664894145123
TTL,1022.7040902703569,0.10646977631982568,0.18761049070311867,0.5675043859264094,0.5703715476173574,0.7414061769388084
POLR1B,155.58473261639088,0.04280465591766826,0.10704162683328028,0.399887942513593,0.6892390534814185,0.8212376515344912
CHCHD5,63.90356598742247,-0.2604681187069106,0.16282962028376344,-1.5996359768756592,0.109679362416982,0.2884750043652222
SLC20A1,657.0271382743384,-0.009322713367621785,0.11390961099097942,-0.0818430796709512,0.9347714983372399,0.9641475569680902
CKAP2L,16.975834678148885,-0.9987617365410477,0.34658839506057615,-2.881694109713298,0.00395543519142005,0.043536858525181604
PSD4,131.04045242746616,0.05947439548997493,0.23055671826128948,0.2579599325428145,0.7964378301020023,0.8870145547011681
PAX8,48.98724545205377,-0.1326461135281412,0.3409672853685925,-0.3890288576651807,0.6972547992367699,0.8266231733053852
CBWD2,587.2368885197801,-0.07980259423309595,0.115699403190571,-0.6897407595236371,0.49035722875355214,0.6804170768841831
