,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SLC7A6,749.8245297198498,-0.06679952593901135,0.1132649527430441,-0.5897634203808352,0.5553492697976068,0.6230621913844323
SLC7A6OS,384.6557568905214,-0.04671698254149259,0.12036246627953784,-0.3881358033408351,0.6979155375841684,0.7504925327632431
PRMT7,683.6914512024813,-0.1580280519903704,0.10770947682861619,-1.467169432470826,0.14232997003438874,0.19774293912304855
SMPD3,247.6793489856705,1.3079989294609806,0.3334298756007429,3.92286062280517,8.750377688588347e-05,0.0005382616517833733
ZFP90,875.0518221985375,-0.08297768156775494,0.12474669680463202,-0.6651693687545709,0.5059421700056335,0.5772418948305469
CDH3,258.8146021738452,0.8935168122394128,0.20732528752404542,4.309733862714569,1.634511290828805e-05,0.0001551338781865975
CDH1,283.5216628581806,-0.6722486675259352,0.41337173263707827,-1.6262569848145352,0.103894998283176,0.15067897847201298
TANGO6,1541.1101307434378,-0.24175477103338755,0.09409487602102753,-2.569266056308552,0.010191417845930422,0.021403160461694274
CHTF8,176.2271265884272,0.7653798267428855,0.7062074832601213,1.0837888933286324,0.27845841084382483,0.3482895816240512
UTP4,300.2987439091888,0.12479504246047618,0.07805175649340572,1.5988755162866786,0.10984826523382396,0.1582033622879968
SNTB2,983.1222627545401,0.7665489738312421,0.23790653028576478,3.222059406736297,0.0012727274346014522,0.0040379509588054285
VPS4A,408.47797789884487,0.6662732880563828,0.17530115534342153,3.800735293222275,0.00014426735394199275,0.0007742401486675576
COG8,234.57529128348625,-0.0021097932224017667,0.0984590579375339,-0.021428127250011857,0.9829041364129749,0.9864480980752599
NIP7,71.73346711416764,0.5243444743946695,0.19333944914989942,2.7120408002618035,0.006687036143554106,0.015158678330744265
TERF2,489.7133869609269,-0.48574446318857983,0.11126161048558462,-4.365786735142705,1.2666601983445736e-05,0.00012758273981099065
CYB5B,1484.5183935854723,-0.5913700733534184,0.20051582603333098,-2.9492438828998826,0.0031855248512625196,0.008404536401234727
NFAT5,7528.690896374995,-0.6538599550075201,0.1804482601973951,-3.623531500343937,0.0002906077925822947,0.0012946722566338665
NQO1,275.72736678076245,-0.4828710782398767,0.4005850081998635,-1.205414751814572,0.228043229443051,0.2942322787447602
NOB1,116.75900406992487,0.261117367346407,0.09421933956712512,2.7713776019452774,0.005581965369670917,0.013141406434713215
WWP2,1408.6335481451313,-0.5440934109731566,0.13974682715161107,-3.8934222841629933,9.883987666552257e-05,0.0005916126359154341
PDPR,792.4198830333698,0.012417605953379835,0.10610572533206696,0.11703049872679229,0.906835885050304,0.9243990844579267
EXOSC6,484.3470405957345,0.5236275356069126,0.1284368844911301,4.076924924499195,4.563521925195526e-05,0.00033125584927422286
AARS,805.0868884868077,0.19262923758288603,0.09848954242450826,1.9558344250663502,0.05048466213912742,0.08182698765976823
DDX19A,127.66035006627135,0.36236814978015114,0.13438964764970568,2.6963992845987996,0.007009359063034766,0.01570973414034766
ST3GAL2,718.5971365650379,-0.015999763300815737,0.11054696772212083,-0.14473271977060417,0.8849219045053187,0.9076218569876688
FUK,285.2920450927916,0.014562697031752848,0.0937328931144865,0.1553637847704732,0.8765345330141924,0.9007426929959119
COG4,560.97069323706,-0.302080805724754,0.09178931819845657,-3.2910235270691164,0.0009982356419719527,0.0033624534982317996
SF3B3,684.5092070701972,-0.2212082793091067,0.05788631425530056,-3.8214262240552137,0.00013268210826936167,0.0007299281015168153
IL34,216.69821533645674,1.6307997737747213,0.30614071463158743,5.326961412947771,9.98693695394484e-08,2.9261320945627047e-06
MTSS1L,2483.671668746768,-0.639592216652094,0.27440612298295475,-2.3308234149418867,0.019762672918238938,0.03699973196463464
VAC14,545.9033289701981,-0.3654228965136476,0.10265273156002777,-3.559797103888667,0.00037114143160339974,0.0015629621998916518
VAC14-AS1,171.30476094314287,-0.7937322227022933,0.3963691730578062,-2.0025074517753576,0.045230182472229076,0.07446106245485028
