,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ACAP1,62.8953392288154,0.7585042624316206,0.3258852311477329,2.3275195987257535,0.0199376271162778,0.056312313083104096
KCTD11,24.662355670574247,0.11257327603861293,0.29104695134710956,0.38678733969748863,0.6989136506174188,0.7869370812163765
TNK1,17.45135615336287,1.3085747504283252,0.366234283781347,3.5730536664054755,0.0003528424128610242,0.0029848282196086877
NLGN2,605.1612565822574,0.3948187249498282,0.18631162312216282,2.1191309395171185,0.03407940263692466,0.08245825372230818
FGF11,32.23733581723905,8.582433363510031,1.572255697984917,5.458675312488748,4.7970006498627386e-08,1.8081194637008667e-06
CHRNB1,75.97058741580908,0.5230156012372327,0.2449993270262344,2.1347634199061636,0.032780339681226525,0.0799701056035855
ZBTB4,1100.3549332286802,-0.14556758683947002,0.09966620868533943,-1.4605510609824424,0.14413868506122066,0.24406449784465462
POLR2A,567.3626566513994,0.15994736108907975,0.13185471919542308,1.2130575383655424,0.22510782274038776,0.34221306862140244
EIF4A1,364.98620820152087,12.09685236582872,1.792174858713537,6.749817020930708,1.4803172415300727e-11,1.5088811094300193e-09
MPDU1,235.01001778594375,0.6244250891803088,0.22687532007036756,2.7522830115970187,0.005918135157945273,0.023531705830200894
SOX15,110.668714629524,1.1777622640866565,0.3052442808026498,3.858425327379409,0.00011411992328958664,0.0012456800676421396
FXR2,396.40099375537017,0.6776368109217422,0.24439395364556726,2.7727233051947193,0.005558936484370921,0.02250863484903082
SHBG,72.93414132182234,1.781709901786756,0.3557243416831495,5.008681422689255,5.480420062153664e-07,1.5254538457617719e-05
SAT2,841.8548225270082,0.8106659013175517,0.20556516755461224,3.9435956536857497,8.026895370507526e-05,0.000937702046753236
ATP1B2,2386.2902816383344,-0.4144050062916375,0.49935284175388545,-0.8298841453192012,0.40660428976341734,0.5333687230411186
TP53,367.84195083633324,-0.5390114115778325,0.3226698587668835,-1.670473386134425,0.09482574072890147,0.1775673226885913
WRAP53,81.96404180794343,0.41492780383811,0.19711441765855883,2.105009916407267,0.03529044487479726,0.08450213199209422
EFNB3,112.74465784686645,1.0883769199976587,0.4461387541836883,2.4395480325153334,0.014705647557680246,0.04517770284838872
DNAH2,190.6097164303412,1.0351426626329228,0.3275221782246058,3.16052692444861,0.0015748404926880049,0.009357241909345724
KDM6B,249.2033427247645,0.2386456468005423,0.3031615792137117,0.7871896149225118,0.43117087563657885,0.5571118776971828
NAA38,449.63965485879106,0.7912164521239679,0.26070285850775393,3.034935852459919,0.0024058685159695364,0.012548024228577754
CYB5D1,27.365992350500996,4.632736486590454,0.6743782433594077,6.8696410837818975,6.436363479355788e-12,7.335427165369738e-10
CHD3,548.112801089986,0.8881022460380611,0.33468948560731143,2.6535110430091744,0.007965916398053254,0.029292172754132026
KCNAB3,109.59073738248011,0.25667837623173423,0.36100449057446604,0.7110115883137139,0.47707705478614515,0.5999837771287396
